Customer_ID,Edad,churn_estimado,retencion_estimado,CLTV_1_anio,CLTV_2_anios,CLTV_3_anios,CLTV_4_anios,CLTV_5_anios
71179,26,0,1,"8473,149094626167","16391,980024183333","23792,756593862927","30709,370210385914","37173,495085641036"
71181,33,0,1,"2025,4672897196263","3918,427373569744","5687,548947261443","7340,933595571441","8886,152893057422"
71183,27,1,0,0,0,0,0,0
71187,38,"0,31094288048324525","0,6890571195167547","321,21654563735507","528,0731322523066","661,2843506877892","747,0695268209397","802,3133458522911"
71189,43,1,0,0,0,0,0,0
71192,37,1,0,0,0,0,0,0
71195,57,1,0,0,0,0,0,0
71197,65,1,0,0,0,0,0,0
71198,37,0,1,"9422,17800817757","18227,951847595858","26457,647024622296","34148,950928385326","41337,08541788348"
71199,65,1,0,0,0,0,0,0
71200,33,"0,7706707838177072","0,22932921618229285","173,9915750017069","211,28255772830886","219,27499869967247","220,98798956261268","221,35512867656175"
71203,37,"0,1686195149838028","0,8313804850161972","1010,0884397393049","1794,9181751969845","2404,7239005427223","2878,537526433931","3246,6865003598336"
71204,71,1,0,0,0,0,0,0
71206,39,"0,2319286328926502","0,7680713671073498","646,0700339950756","1109,8344211517951","1442,735492982789","1681,699774620858","1853,2340012447623"
71208,30,1,0,0,0,0,0,0
71210,42,1,0,0,0,0,0,0
71214,28,"0,5643734407126755","0,4356265592873245","2212,0668575165237","3112,6603846692783","3479,3168889216054","3628,5928808727826","3689,3672610203466"
71215,33,"0,1388673490019996","0,8611326509980004","5965,162555188709","10765,90670919213","14629,530578444574","17738,962975630096","20241,424436646394"
71216,78,1,0,0,0,0,0,0
71218,54,1,0,0,0,0,0,0
71220,43,1,0,0,0,0,0,0
71222,51,1,0,0,0,0,0,0
71224,67,1,0,0,0,0,0,0
71230,48,1,0,0,0,0,0,0
71231,39,"0,12025289666191696","0,879747103338083","7159,940890114651","13046,79814072237","17886,934228560625","21866,4629229885","25138,40576558075"
71233,42,"0,6458959630639627","0,3541040369360373","-186,6095196976788","-248,36576666556948","-268,80327727991437","-275,5668333672626","-277,8051534743405"
71235,43,1,0,-0,-0,-0,-0,-0
71237,52,0,1,"360,5233736127336","697,4611059610828","1012,3561829221568","1306,6506473717586","1581,6922029321343"
71238,57,"0,07611092225046523","0,9238890777495348","8947,088446399515","16672,43171115425","23342,861864586805","29102,429680145207","34075,5154720631"
71240,44,0,1,"5142,911422586887","9949,370696032574","14441,388708598637","18639,536383894025","22563,038884170084"
71242,48,1,0,0,0,0,0,0
71243,45,1,0,-0,-0,-0,-0,-0
71246,46,1,0,0,0,0,0,0
71247,20,0,1,"3755,1401869158876","7264,616997117652","10544,501866465094","13609,81482847205","16474,593297637428"
71252,38,0,1,"8763,383469626167","16953,461478622587","24607,73999170335","31761,271312339577","38446,81460265381"
71253,43,"0,14475777421404334","0,8552422257859567","323,96895814910755","582,9146897874255","789,8878896791339","955,3198711309344","1087,5482973300175"
71255,32,"0,015406486462396618","0,9845935135376034","9147,876414393866","17565,57714360492","25311,384187419837","32438,927526161937","38997,55644091298"
71257,49,"0,3406837043646429","0,6593162956353571","3534,56187801583","5712,500423910548","7054,510119425278","7881,43428872762","8390,971279452633"
71260,41,1,0,0,0,0,0,0
71264,58,1,0,0,0,0,0,0
71265,41,"0,4975701707388125","0,5024298292611875","1491,208212689182","2191,4208180109636","2520,2130607570884","2674,600939621891","2747,0954028163205"
71268,54,1,0,-0,-0,-0,-0,-0
71271,40,"0,014930611081970024","0,98506938891803","8,46975531790542","16,267228864909466","23,445782605144768","30,054542928704425","36,138736847802214"
71272,52,1,0,0,0,0,0,0
71282,30,"0,05468580573524484","0,9453141942647552","5910,767066737523","11132,759596811948","15746,239653843604","19822,116460263598","23423,03627258446"
71284,38,0,1,"1559,4392295195678","3016,8590701920607","4378,933687642989","5651,9006198401175","6841,589341519678"
71285,39,"0,8313922184100746","0,1686077815899254","359,9382116587904","416,6563269646163","425,5938181773985","427,0021645011056","427,2240880051716"
71287,39,0,1,"3620,7943925233644","7004,7143855358545","10167,256435080237","13122,903210355362","15885,189916219962"
71289,40,0,1,"-89,42056103287456","-172,9911788206078","-251,09455993063884","-324,0883740521632","-392,3068919227467"
71290,30,1,0,-0,-0,-0,-0,-0
71292,25,0,1,"-889,3084089332651","-1720,4377630765036","-2497,1941688178476","-3223,1347349312537","-3901,583862140044"
71294,50,1,0,0,0,0,0,0
71295,48,0,1,"8952,289902161216","17318,915978947396","25138,1926862242","32445,927926669814","39275,58702989001"
71296,50,"0,6774330910480502","0,32256690895194984","664,0507090597266","864,2383582267795","924,5878079484371","942,781018652798","948,2656240180478"
71297,43,0,1,"9058,121896904206","17523,656379992248","25435,370850167987","32829,49652322943","39739,89434852049"
71301,57,1,0,0,0,0,0,0
71302,36,1,0,0,0,0,0,0
71303,55,"0,11205944991252004","0,88794055008748","3248,6508734334175","5944,546988946166","8181,739026130362","10038,275033745938","11578,923261651908"
71304,54,1,0,0,0,0,0,0
71308,28,1,0,0,0,0,0,0
71309,36,0,1,"9684,158695969627","18734,774299679557","27193,29355548323","35098,45173847731","42486,45004034095"
71310,48,0,1,"8555,504344334113","16551,302796982814","24024,011631233938","31007,85166324433","37534,804964188625"
71311,42,1,0,0,0,0,0,0
71312,34,1,0,0,0,0,0,0
71315,60,1,0,0,0,0,0,0
71316,36,1,0,0,0,0,0,0
71318,27,0,1,"8483,009637850468","16411,05602836492","23820,445178378428","30745,1079354004","37216,755371869534"
71319,37,1,0,0,0,0,0,0
71321,47,"0,39707896144915145","0,6029210385508486","1452,3635297801982","2270,737854760061","2731,8734603116577","2991,7130474256232","3138,1268359484043"
71322,37,0,1,"10898,653804030373","21084,311564806423","30603,61788328871","39500,165844487114","47814,69664934543"
71323,30,1,0,0,0,0,0,0
71324,25,1,0,0,0,0,0,0
71326,21,"0,9424237332316001","0,057576266768399886","187,2439385862986","197,3194591085515","197,86161878838303","197,89079218124007","197,89236198969772"
71328,33,1,0,0,0,0,0,0
71329,70,1,0,-0,-0,-0,-0,-0
71330,55,1,0,0,0,0,0,0
71331,37,1,0,0,0,0,0,0
71333,34,1,0,0,0,0,0,0
71337,55,1,0,0,0,0,0,0
71339,44,0,1,"-6231,177442318925","-12054,707762243153","-17497,25946310692","-22583,756379802027","-27337,491815965677"
71341,35,1,0,0,0,0,0,0
71344,40,1,0,0,0,0,0,0
71345,44,0,1,"3636,1446487569365","7034,410675632577","10210,360233460278","13178,537390308598","15952,534733157496"
71346,31,0,1,"1537,9252496166764","2975,2385670154395","4318,5220412198905","5573,927157298816","6747,202966718374"
71347,30,1,0,0,0,0,0,0
71349,58,1,0,0,0,0,0,0
71350,46,0,1,"1454,654187353972","2814,14408207731","4084,695385557065","5272,1265103045","6381,8752250217285"
71352,25,"0,8974234150215827","0,10257658497841726","72,19857972754423","79,1199664086129","79,78349183764011","79,84710134470176","79,85319933162374"
71353,33,"0,41240236717890877","0,5875976328210912","932,9073713343555","1445,219673238481","1726,5593889992176","1881,0589693726452","1965,9034438579517"
71354,49,"0,23751232645762377","0,7624876735423762","1484,0718723187283","2541,629357640211","3295,250429247783","3832,2848008576616","4214,978341625053"
71357,20,1,0,0,0,0,0,0
71358,48,1,0,0,0,0,0,0
71359,46,1,0,0,0,0,0,0
71364,47,1,0,0,0,0,0,0
71366,43,1,0,0,0,0,0,0
71368,54,1,0,0,0,0,0,0
71370,48,1,0,0,0,0,0,0
71371,50,"0,6701369807272042","0,3298630192727958","3104,5535777389205","4061,635275539968","4356,687479771171","4447,647116155094","4475,688443528511"
71372,46,1,0,0,0,0,0,0
71373,32,0,1,"12756,803993866823","24679,050717106842","35821,3373743405","46234,68939044673","55966,79407839647"
71374,48,"0,2952509014128428","0,7047490985871572","4305,2002480577075","7140,794635025815","9008,441913693643","10238,556620347763","11048,764312565798"
71375,50,1,0,0,0,0,0,0
71376,47,0,1,"967,476589880257","1871,6603187403102","2716,691841039425","3506,4409273002807","4244,524185487996"
71378,41,0,1,"1561,0466787748248","3019,9688084709223","4383,447434355126","5657,726523966531","6848,641560986535"
71379,36,0,1,"9151,149970794393","17703,62657901345","25696,59537174154","33166,65966401078","40148,02816145868"
71380,25,0,1,"9446,186842873833","18274,398845559655","26525,064268630515","34235,96653318273","41442,4172477175"
71382,39,1,0,-0,-0,-0,-0,-0
71383,52,"0,1140343665338297","0,8859656334661703","-4803,788578383912","-8781,3508128563","-12074,79328455298","-14801,780990834417","-17059,74116901207"
71385,25,1,0,0,0,0,0,0
71386,43,"0,28272951055917517","0,7172704894408248","-638,3037091600903","-1066,188208114438","-1353,0189781977342","-1545,2949098279535","-1674,186359910288"
71389,40,"0,04233759189677144","0,9576624081032286","543,5226684574247","1029,98175961035","1465,3682873460682","1855,0442785676485","2203,8088095333223"
71390,32,1,0,0,0,0,0,0
71391,48,"0,1007930651365565","0,8992069348634435","-4919,771416266596","-9054,250458743109","-12528,785250371564","-15448,715885938498","-17902,568107267478"
71392,48,0,1,"9702,55183995327","18770,357297853523","27244,941837947215","35165,1143053245","42567,14464866775"
71393,50,1,0,0,0,0,0,0
71394,52,0,1,"-309,8691565968166","-599,4664992106639","-870,1182212796799","-1123,0637559236202","-1359,4614518525364"
71395,49,1,0,0,0,0,0,0
71396,30,"0,31831012815193116","0,6816898718480688","6654,057910107547","10893,313876472821","13594,115611466003","15314,778404563707","16411,00120729316"
71398,28,0,1,"442,61682813412676","856,2774151753666","1242,8760946531609","1604,1832717352117","1941,8535306903993"
71399,38,0,1,"2952,803738317757","5712,433400296969","8291,526542333615","10701,893964797771","12954,573798876421"
71400,31,0,1,"-6315,523236711449","-12217,881401862334","-17734,103986115497","-22889,452195697893","-27707,534634559946"
71403,55,1,0,0,0,0,0,0
71405,31,0,1,"5935,831629672897","11483,337825628876","16667,923055494273","21513,329812377826","26041,74734217554"
71407,52,"0,6619589216411383","0,33804107835886166","293,8745936597113","386,7172894942918","416,0487334360351","425,31530627705325","428,2428598059025"
71408,44,0,1,"10244,84155957944","19819,459839560222","28767,701222719832","37130,54363688769","44946,28421087634"
71409,45,1,0,0,0,0,0,0
71410,43,1,0,0,0,0,0,0
71412,43,1,0,0,0,0,0,0
71415,30,"0,35017648189160555","0,6498235181083944","5016,59509542409","8063,231986857546","9913,490214138024","11037,173682044942","11719,599798265048"
71416,35,0,1,"2945,3271028037384","5697,969254956764","8270,532013978283","10674,796274746059","12921,77221938884"
71422,76,1,0,0,0,0,0,0
71425,37,0,1,"1755,6168315566588","3396,3802255348446","4929,8039582247375","6362,9102504582825","7702,261925442904"
71427,23,0,1,"3260,9813084112147","6308,627391038518","9156,894757979922","11818,82687661675","14306,61390338014"
71428,50,1,0,0,0,0,0,0
71429,55,1,0,0,0,0,0,0
71430,45,1,0,0,0,0,0,0
71433,59,"0,14185115305408713","0,8581488469459129","8496,21869975931","15310,25634517871","20775,17087645226","25158,077515396522","28673,204878463443"
71434,38,"0,1575032884831229","0,8424967115168771","2056,6368322262456","3675,9917555300763","4951,039603812453","5954,986911480278","6745,475047224542"
71438,33,1,0,0,0,0,0,0
71439,39,1,0,-0,-0,-0,-0,-0
71441,32,1,0,0,0,0,0,0
71443,50,1,0,0,0,0,0,0
71446,54,1,0,0,0,0,0,0
71447,54,"0,32838901506799","0,67161098493201","2147,589185292439","3495,5746880621477","4341,669894781058","4872,741703314461","5206,081572845996"
71448,33,1,0,0,0,0,0,0
71449,43,0,1,"2088,0841121495328","4039,5645907939556","5863,378122237341","7567,876749754524","9160,86612126591"
71450,50,1,0,0,0,0,0,0
71453,46,1,0,0,0,0,0,0
71454,52,1,0,0,0,0,0,0
71457,25,1,0,0,0,0,0,0
71465,33,0,1,"-5411,04656469042","-10468,099428887075","-15194,317058977405","-19611,34288149173","-23739,404397860264"
71467,26,0,1,"-5583,878504672897","-10802,456546423267","-15679,632286376884","-20237,740454557836","-24497,65463042788"
71473,49,0,1,"400,6728983371057","775,1335509886063","1125,0967777657097","1452,1652140059932","1757,8366497445759"
71474,54,0,1,"2784,1589241384345","5386,176610249121","7817,968840259107","10090,67185896003","12214,69337176463"
71476,58,"0,14389521471569688","0,8561047852843031","-2108,6620505312308","-3795,798192594032","-5145,672327777268","-6225,703829330425","-7089,834798243929"
71478,26,1,0,-0,-0,-0,-0,-0
71484,31,1,0,-0,-0,-0,-0,-0
71485,25,"0,7432999585660824","0,25670004143391756","34,479374082464645","42,751202826001304","44,735668976655624","45,21175546553149","45,32597174723295"
71489,38,"0,35412609650753035","0,6458739034924696","-1047,4535688763535","-1679,717985004661","-2061,3657293823962","-2291,736120429447","-2430,79240427491"
71497,38,1,0,0,0,0,0,0
71502,54,1,0,0,0,0,0,0
71503,35,"0,14775169786763254","0,8522483021323675","1424,329931110473","2558,7998053770266","3462,397958801317","4182,108231760003","4755,3529590088465"
71505,46,0,1,"6244,715039975175","12080,897320325807","17535,27328327032","22632,820912190426","27396,884116788657"
71507,22,0,1,"1283,7382949401285","2483,4937107720243","3604,760454540151","4652,67329918326","5632,031097915137"
71508,46,0,1,"860,0000114084404","1663,7383398275435","2414,895656107079","3116,9118395458972","3773,0017306102136"
71511,38,0,1,"792,1495098933996","1532,476154653586","2224,3702151771245","2871,0001782832355","3475,3272466067037"
71512,37,1,0,0,0,0,0,0
71513,49,1,0,0,0,0,0,0
71516,52,"0,2565116438130399","0,7434883561869601","1996,690092513499","3384,0880688664433","4348,1200696288415","5017,976674823665","5483,425820877194"
71517,24,0,1,"512,1495327102804","990,7939558040003","1438,1251923401871","1856,1917685422309","2246,908194899281"
71519,38,0,1,"1581,144586010514","3058,8498065810877","4439,882723002184","5730,567691620032","6936,815325842319"
71521,53,1,0,0,0,0,0,0
71523,42,"0,17830116489927583","0,8216988351007242","2726,819148420952","4820,8603799983775","6428,964343213383","7663,896262180325","8612,253382968958"
71525,35,"0,14062825164607062","0,8593717483539294","3336,289946413292","6015,835109277618","8167,914933019702","9896,360354259376","11284,563310880947"
71528,44,1,0,0,0,0,0,0
71529,47,1,0,0,0,0,0,0
71531,44,"0,6858170346307255","0,3141829653692745","1014,5613935440988","1312,4659796869664","1399,9393874173147","1425,6241113721526","1433,1658896308647"
71532,35,"0,3917246831998136","0,6082753168001864","2134,648424845514","3348,156786415536","4038,013966858228","4430,1850836625845","4653,127149376653"
71534,46,0,1,"2341,822429906542","4530,441523277142","6575,879928296394","8487,50460588448","10274,069725125682"
71537,43,0,1,"10236,298919392524","19802,933423497685","28743,713333876338","37099,582408996575","44908,80584368839"
71538,31,1,0,0,0,0,0,0
71540,22,"0,9799318369543477","0,020068163045652287","-8,583922164252824","-8,744916135807417","-8,74793562484529","-8,747992256245595","-8,747993318384077"
71541,29,1,0,0,0,0,0,0
71543,49,0,1,"829,2710348824475","1604,29069365109","2328,6081317526246","3005,540316894246","3638,1872188957614"
71552,55,0,1,"1439,7601451457845","2785,3303742539943","4042,872644448583","5218,145794163152","6316,53191539172"
71553,54,0,1,"2585,9813084112147","5002,786269543191","7261,482494900178","9372,41354663568","11345,24630526699"
71554,44,0,1,"1721,752473349883","3330,8669344245404","4834,712225148519","6240,175113675601","7553,691831925211"
71555,39,1,0,0,0,0,0,0
71557,57,1,0,0,0,0,0,0
71561,30,"0,017637235203858737","0,9823627647961413","-226,10869206992555","-433,69818729072125","-624,2852811858019","-799,2625377215338","-959,9084643634826"
71562,34,1,0,0,0,0,0,0
71564,41,"0,21247503949285296","0,787524960507147","8779,504613344501","15241,26071044398","19997,143154532845","23497,49468159613","26073,76963310234"
71567,39,1,0,0,0,0,0,0
71570,50,1,0,-0,-0,-0,-0,-0
71571,29,0,1,"4121,4953271028035","7973,360118787667","11573,233755876323","14937,60164100591","18081,870692528886"
71574,49,0,1,"7983,439507885514","15444,597926470105","22417,64317748374","28934,507898057236","35025,035674294144"
71577,34,1,0,0,0,0,0,0
71578,59,1,0,0,0,0,0,0
71580,49,"0,23608631287266046","0,7639136871273395","533,5401703355834","914,4547859912885","1186,4042145204876","1380,5592525204065","1519,173916962338"
71584,37,"0,1782464603595737","0,8217535396404263","637,6807582452554","1127,4157304402365","1503,529232203724","1792,3821306903606","2014,2194127153984"
71585,33,1,0,0,0,0,0,0
71586,53,1,0,-0,-0,-0,-0,-0
71587,59,"0,1008513106276605","0,8991486893723395","2479,423560122711","4562,947340013586","6313,7862895135695","7785,061566845302","9021,412255928248"
71588,42,"0,6467942854501909","0,3532057145498091","3266,2386406473","4344,420092011811","4700,326493828215","4817,810769497762","4856,592187755919"
71589,34,0,1,"8074,084130403037","15619,957149471296","22672,174924301442","29263,032657787564","35422,71278254095"
71590,49,0,1,"209,7196204640041","405,71926575746585","588,8965043494861","760,0901852766079","920,0842796010209"
71593,56,"0,015850388312232067","0,9841496116877679","2083,453880692478","3999,7439065362864","5762,282303559957","7383,405181144654","8874,458873175623"
71596,36,0,1,"9966,635331483645","19281,24779081415","27986,493079908083","36122,23634074353","43725,734715356106"
71599,27,1,0,0,0,0,0,0
71605,28,1,0,0,0,0,0,0
71608,28,1,0,0,0,0,0,0
71610,71,1,0,0,0,0,0,0
71611,52,"0,053833612587591784","0,9461663874124082","801,818544570076","1510,8407461365657","2137,8061433808252","2692,2113629538967","3182,4539646043977"
71613,43,1,0,0,0,0,0,0
71614,51,"0,12303089626856467","0,8769691037314353","2369,455774661289","4311,455313947256","5903,1128797551755","7207,631112403708","8276,810724821558"
71615,37,1,0,0,0,0,0,0
71618,50,1,0,0,0,0,0,0
71619,44,1,0,0,0,0,0,0
71620,51,1,0,0,0,0,0,0
71621,42,0,1,"-5702,252482476635","-11031,460410024893","-16012,028566612047","-20666,765161553314","-25016,986278320855"
71623,35,1,0,0,0,0,0,0
71624,46,0,1,"-5411,04656469042","-10468,099428887075","-15194,317058977405","-19611,34288149173","-23739,404397860264"
71629,37,"0,5812464348775186","0,4187535651224814","972,613858917066","1353,2545326638467","1502,2214851517792","1560,5209640674361","1583,3369590587579"
71632,47,0,1,"-572,3364714150117","-1107,2303699337142","-1607,131209670819","-2074,328256154095","-2510,9610098767826"
71635,47,0,1,"10650,513836156542","20604,265084900973","29906,836345409785","38600,82817766102","46726,05418911076"
71636,53,1,0,0,0,0,0,0
71638,40,0,1,"6171,037506388727","11938,36227871464","17328,385430421098","22365,790245100034","27073,64521208969"
71639,51,"0,436460830489092","0,563539169510908","2747,137556068208","4193,9783195064365","4955,9890131910215","5357,318801487698","5568,6880123257315"
71645,44,1,0,0,0,0,0,0
71646,51,1,0,-0,-0,-0,-0,-0
71648,60,0,1,"4077,1308685017525","7887,533549344511","11448,657550132135","14776,810821896272","17887,234440367425"
71650,54,1,0,0,0,0,0,0
71655,44,0,1,"3851,4018691588785","7450,842868372783","10814,806419039984","13958,697587887835","16896,913633540033"
71656,33,"0,21669744583823114","0,7833025541617689","7431,65232799142","12872,05630010164","16854,750063677126","19770,314734193784","21904,678522268096"
71658,23,1,0,0,0,0,0,0
71662,44,0,1,"3847,196261682243","7442,706786618918","10802,99699684011","13943,455137233746","16878,46274507827"
71663,28,"0,15714328833431468","0,8428567116656853","1897,8494238564738","3392,8168300511306","4570,427402044222","5498,0507425422065","6228,755002763206"
71665,43,"0,1226549976136373","0,8773450023863627","8686,2728324393","15808,570083752433","21648,48774632225","26436,92005997036","30363,18843346993"
71666,43,"0,3221614191469615","0,6778385808530385","-769,7109864540085","-1257,3182787203427","-1566,214573116048","-1761,8985224842231","-1885,8631304612716"
71669,49,1,0,0,0,0,0,0
71672,58,1,0,0,0,0,0,0
71673,50,0,1,"1377,7943833966121","2665,4526856364364","3868,871659692347","4993,562289651142","6044,67502793039"
71678,33,"0,15206856664055834","0,8479314333594417","2675,5406559624435","4795,7976871976725","6476,015055034797","7807,518906497938","8862,68149462388"
71680,78,1,0,0,0,0,0,0
71681,32,0,1,"1438,130886755257","2782,1784444704504","4038,2976572883877","5212,240846837863","6309,384014641109"
71682,33,"0,04169452611761182","0,9583054738823882","-5351,061336522242","-10143,53925228829","-14435,742822511713","-18279,894389205765","-21722,764939482837"
71683,33,"0,08669528326993214","0,9133047167300679","3637,0383474343353","6741,453560181914","9391,245201762233","11652,990252797012","13583,515881910052"
71685,27,"0,29609331599264976","0,7039066840073502","8826,667184989492","14633,349455103928","18453,314372711895","20966,303941102396","22619,491000944283"
71688,51,"0,6016066844652408","0,3983933155347592","3444,7430286989465","4727,324894464014","5204,868858900371","5382,67289937272","5448,874713577632"
71691,37,1,0,0,0,0,0,0
71692,34,1,0,0,0,0,0,0
71693,33,1,0,0,0,0,0,0
71695,60,1,0,0,0,0,0,0
71698,55,0,1,"1250,7663049430491","2419,7067768524407","3512,174507608881","4533,172386820508","5487,376012251934"
71700,45,0,1,"-5877,850284754672","-11371,16830788988","-16505,110385586337","-21303,187093713866","-25787,370933085385"
71702,25,0,1,"3363,551401869159","6507,057384924447","9444,913443854623","12190,573312013667","14756,610571975389"
71706,33,1,0,0,0,0,0,0
71708,32,0,1,"947,140189197576","1832,3179361111982","2659,5868584603777","3432,7353840203587","4155,304099496977"
71709,40,1,0,0,0,0,0,0
71710,31,"0,22920177239635153","0,7707982276036485","995,6983855674118","1712,9717975516878","2229,6756056495396","2601,8946518905486","2870,0308959306326"
71711,44,1,0,0,0,0,0,0
71712,32,0,1,"3866,822429906542","7480,675168136955","10858,107633772854","14014,58657361949","16964,566891233168"
71715,39,1,0,0,0,0,0,0
71716,37,0,1,"1457,943925233645","2820,5083413398547","4093,933029289584","5284,049560083723","6396,308000078246"
71719,59,1,0,0,0,0,0,0
71722,47,1,0,0,0,0,0,0
71723,53,1,0,0,0,0,0,0
71724,25,1,0,0,0,0,0,0
71727,50,1,0,0,0,0,0,0
71728,44,0,1,"10360,02847546729","20042,298078707747","29091,148175194154","37548,01742424687","45451,633544856886"
71730,46,"0,00506177402984731","0,9949382259701527","8570,174932725973","16539,14188956733","23949,076325879956","30839,195038608945","37245,96371969898"
71733,45,0,1,"5827,382995035046","11273,535326843501","16363,39731918785","21120,277685864814","25565,960271544216"
71738,48,"0,14049203222231865","0,8595079677776813","6166,511941275659","11119,938246810845","15098,918973359494","18295,148541679486","20862,6109536586"
71740,34,1,0,0,0,0,0,0
71741,37,0,1,"-5475,046546436916","-10591,91247768637","-15374,030170442868","-19843,299042177914","-24020,185838191974"
71743,49,"0,37869994908458926","0,6213000509154107","1080,9256362609274","1708,5697043400742","2073,013901960943","2284,629975360636","2407,5057484239524"
71744,25,1,0,0,0,0,0,0
71745,37,1,0,-0,-0,-0,-0,-0
71747,34,"0,16597558858213057","0,8340244114178694","739,9043668583295","1316,6317538438711","1766,1688748524525","2116,566008272701","2389,6872820702065"
71750,53,"0,36314388454070334","0,6368561154592967","5001,530827428294","7978,405120985215","9750,218764728485","10804,789189468785","11432,461735429877"
71751,36,1,0,0,0,0,0,0
71753,40,1,0,0,0,0,0,0
71754,56,1,0,0,0,0,0,0
71756,38,"0,43068102286051246","0,5693189771394875","388,1265409580823","594,6385085271877","704,5181180071","762,9821805095205","794,0893770172748"
71757,42,1,0,0,0,0,0,0
71758,53,0,1,"3686,6822429906542","7132,179666346406","10352,270716211593","13361,701603936068","16174,253835454268"
71759,43,1,0,0,0,0,0,0
71766,33,1,0,0,0,0,0,0
71767,53,0,1,"11910,738536799065","23042,26987960193","33445,570199978436","43168,280779769564","52254,926181443516"
71768,25,0,1,"1280,5607020297898","2477,3464048613687","3595,837715918919","4641,1566982156955","5618,09032653044"
71772,50,0,1,"8835,878176109813","17093,70824724048","24811,306444558857","32024,01504018351","38764,864194972906"
71773,46,1,0,0,0,0,0,0
71776,58,1,0,0,0,0,0,0
71779,48,"0,4001273823470233","0,5998726176529767","467,7885297336181","730,0441650974898","877,0721786301724","959,5002901686466","1005,7118481469421"
71780,40,1,0,0,0,0,0,0
71783,39,0,1,"2205,1401869158876","4266,01886627653","6192,0737068004955","7992,124959626631","9674,415850118346"
71784,26,0,1,"1796,0373923043223","3474,5770112803248","5043,305627145747","6509,407137300347","7879,595464547638"
71786,24,1,0,0,0,0,0,0
71787,40,0,1,"-5850,803610543224","-11318,844368060256","-16429,162833029444","-21205,16139842121","-25668,711459535007"
71788,53,1,0,0,0,0,0,0
71789,30,"0,5266471589850492","0,4733528410149508","1964,7881270315356","2833,9825587351074","3218,5018612035756","3388,607753024638","3463,8601896292002"
71790,27,1,0,0,0,0,0,0
71791,57,0,1,"-5615,495400116823","-10863,621942282076","-15768,413103184183","-20352,33007598989","-24636,364630013915"
71792,47,1,0,0,0,0,0,0
71795,46,1,0,0,0,0,0,0
71796,35,1,0,0,0,0,0,0
71801,50,"0,42906846821278277","0,5709315317872172","4803,822034069505","7367,049578316692","8734,738763509433","9464,51154996822","9853,904348874332"
71803,40,"0,0790052231074907","0,9209947768925093","5011,433999703315","9324,989643131623","13037,851528582723","16233,670597576871","18984,44879424705"
71804,33,"0,01127295213545354","0,9887270478645465","2621,050720811015","5043,016834353741","7281,020017036982","9349,033362762084","11259,96862469037"
71813,39,1,0,0,0,0,0,0
71814,39,"0,01734889184105315","0,9826511081589469","9136,864313742733","17527,84547542239","25233,83326707226","32310,74676513213","38809,94012140647"
71822,47,1,0,0,0,0,0,0
71823,56,0,1,"742,6542192976051","1436,7235831271425","2085,3865399771776","2691,613602453846","3258,180950562881"
71826,50,0,1,"6061,691369742991","11726,823490998122","17021,33949217114","21969,485287659943","26593,920610546676"
71827,51,"0,1792741805774627","0,8207258194225373","1112,0067819699284","1964,9532093864593","2619,19167253128","3121,0144751128446","3505,9293637611336"
71828,49,1,0,0,0,0,0,0
71833,42,1,0,0,0,0,0,0
71834,38,0,1,"684,2242945020444","1323,6862519805904","1921,3142496240914","2479,845088543251","3001,8365267854565"
71835,45,0,1,"-110,2803738317757","-213,34614376801466","-309,66929324113516","-399,69092826274317","-483,823297441816"
71839,54,0,1,"1485,7570184725466","2874,3149796618427","4172,032700399502","5384,853000154324","6518,329915813037"
71840,36,1,0,0,0,0,0,0
71841,53,0,1,"731,8504832615362","1415,822897524654","2055,0494529107455","2652,4574485986814","3210,782678213575"
71843,72,1,0,0,0,0,0,0
71844,47,0,1,"3407,9439252336447","6592,938247881911","9569,568455964401","12351,465846695703","14951,369950182898"
71845,51,1,0,0,0,0,0,0
71846,75,1,0,-0,-0,-0,-0,-0
71851,43,"0,23234972862008707","0,7676502713799129","-1342,656182139168","-2305,918221942019","-2996,9914614416703","-3492,7882463438227","-3848,487813147024"
71853,31,0,1,"1267,5887348495912","2452,2511038679004","3559,412196408376","4594,142189436859","5561,179566098991"
71854,32,1,0,0,0,0,0,0
71855,33,1,0,0,0,0,0,0
71858,52,1,0,0,0,0,0,0
71859,57,"0,07042469889363456","0,9295753011063654","5,629577541027561","10,520340380095156","14,769249107913922","18,460539397666814","21,6673919981977"
71865,59,"0,008316932541048594","0,9916830674589514","2886,53917158963","5561,802741704046","8041,254688874373","10339,227130544408","12469,003167826162"
71872,25,1,0,0,0,0,0,0
71873,38,0,1,"560,7850261937792","1084,8831815150681","1574,6945416284223","2032,462167902585","2460,282379373765"
71874,32,"0,16098303005500547","0,8390169699449945","639,1427212321049","1140,312430886833","1533,293637637041","1841,4412089761877","2083,068350659253"
71875,48,1,0,0,0,0,0,0
71878,33,"0,12780481554308976","0,8721951844569102","1578,591750397593","2865,3582204164577","3914,247490202505","4769,234565095884","5466,165041259346"
71879,45,1,0,0,0,0,0,0
71880,44,"0,9848782161811092","0,015121783818890844","10,23758931550346","10,382272130882553","10,384316861963368","10,38434575914222","10,384346167531838"
71882,48,1,0,0,0,0,0,0
71883,38,"0,08709547369047144","0,9129045263095286","7900,727590435259","14641,484579637992","20392,57576299852","25299,302092445854","29485,631695730535"
71885,49,1,0,0,0,0,0,0
71887,43,0,1,"9041,644914573599","17491,78034875453","25389,10318443764","32769,77873180504","39667,60634616709"
